TimeGenerated,AADTenantId,UserPrincipalName,UserId,UserDisplayName,UserType,SignInIdentifierType,AppDisplayName,AppId,ResourceDisplayName,IPAddress,Location,LocationDetails,IsInteractive,ClientAppUsed,UserAgent,DeviceDetail,AuthenticationMethodsUsed,AuthenticationProtocol,ConditionalAccessStatus,AppliedConditionalAccessPolicies,RiskLevelAggregated,RiskState,RiskEventTypes_V2,ResultType,ResultDescription,Status,CorrelationId,SessionId,SessionLifetimePolicies
2026-02-06T15:53:48.134817Z,11111111-2222-3333-4444-555555555555,disha.mukherjee@contoso.com,db4fe0e3-aa4a-50fa-9e76-f2dbe937a566,Disha Mukherjee,member,userPrincipalName,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams,103.21.244.120,IN,"{""countryOrRegion"":""IN"",""city"":""Bengaluru"",""state"":""KA"",""geoCoordinates"":{""latitude"":12.9716,""longitude"":77.5946}}",true,Exchange ActiveSync,Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,"{""deviceId"":""b693cf85-9f7d-4cc8-8b8d-00047085e18b"",""operatingSystem"":""Windows 10"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",PTA;Password,none,notApplied,"[{""name"":""Block legacy auth"",""result"":""success""}]",none,none,none,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",9c3ce9e9-9f09-4939-a404-2df19e87bfb0,76f5a220-d785-4e94-84c7-962387be7ad9,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-08T00:17:48.134817Z,11111111-2222-3333-4444-555555555555,chandan.das@contoso.com,ce353cc5-319f-5f9d-a29e-c82b18da36ba,Chandan Das,member,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,95.213.0.107,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",false,IMAP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""557efd11-32ed-42fc-9ed1-4f7e0a7bce03"",""operatingSystem"":""macOS 14"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":true}",Password;App Verification code,none,success,[],hidden,confirmedCompromised,maliciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",2605d971-366a-442e-aaec-9ce94c87884e,20c8bb65-5428-48aa-a8b5-18f0d7c1b3b5,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-08T07:44:48.134817Z,11111111-2222-3333-4444-555555555555,disha.mukherjee@contoso.com,db4fe0e3-aa4a-50fa-9e76-f2dbe937a566,Disha Mukherjee,member,userPrincipalName,Microsoft Graph,00000003-0000-0000-c000-000000000000,Microsoft Graph,52.170.12.43,US,"{""countryOrRegion"":""US"",""city"":""Seattle"",""state"":""WA"",""geoCoordinates"":{""latitude"":47.6062,""longitude"":-122.3321}}",true,Other clients,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,"{""deviceId"":""2a05519a-2fda-4982-bfb3-3c9447a571c0"",""operatingSystem"":""Windows 10"",""browser"":""Safari"",""isManaged"":true,""isCompliant"":false}",Password;SMS,none,failure,"[{""name"":""Sign-in risk policy"",""result"":""failure""},{""name"":""Require MFA for Admins"",""result"":""success""},{""name"":""Require compliant device"",""result"":""failure""}]",hidden,remediated,unlikelyTravel,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",2105e4ba-b869-4901-8be9-830f41d9eea5,a1ea0d99-b976-4807-92a5-d1aa2619f3f7,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-02T19:39:48.134817Z,11111111-2222-3333-4444-555555555555,hr.manager@contoso.com,af07f27e-b4d8-56cf-9578-7a166cd954f3,HR Manager,member,userPrincipalName,Azure Portal,797f4846-ba00-4fd7-ba43-dac1f8f63013,Azure Resource Manager,103.21.244.191,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",true,Mobile Apps and Desktop clients,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,"{""deviceId"":""58c29aa2-8938-4764-bfe0-5efe609101ff"",""operatingSystem"":""Windows 10"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":true}",Password;Authenticator App,deviceCode,notApplied,"[{""name"":""Sign-in risk policy"",""result"":""success""}]",none,remediated,unlikelyTravel,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",c7a8283f-a7bc-4ead-b203-06e34c542a69,354a9e70-75cb-4d8b-8968-4f54ef1e316d,
2026-02-06T22:09:48.134817Z,11111111-2222-3333-4444-555555555555,it.support@contoso.com,2780718e-2d6d-57ff-9feb-54d8abb82e62,IT Support,member,userPrincipalName,VPN SSO Gateway,c1a0a8e4-0f19-4f4b-9a9b-21c6f6a5b0b2,VPN Gateway,177.54.0.97,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",true,Exchange ActiveSync,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""5fb8424f-507e-4191-8642-ce5b564e021c"",""operatingSystem"":""iOS 17"",""browser"":""MobileSafari"",""isManaged"":false,""isCompliant"":false}",Password,wsFederation,success,"[{""name"":""Block legacy auth"",""result"":""success""},{""name"":""Require MFA for All Users"",""result"":""notApplied""},{""name"":""Sign-in risk policy"",""result"":""success""}]",low,none,leakedCredentials,50079,User needs to use multi-factor authentication,"{""errorCode"":50079,""failureReason"":""User needs to use multi-factor authentication"",""additionalDetails"":null}",a473dd72-556f-40f4-8e5f-c4534995c9f6,e4fd5bd0-1845-4b13-9341-ec5786368347,
2026-02-03T20:31:48.134817Z,11111111-2222-3333-4444-555555555555,alice.singh@contoso.com,6bc3533f-9c0b-5b9e-93ad-8ea04aa24579,Alice Singh,member,userPrincipalName,VPN SSO Gateway,c1a0a8e4-0f19-4f4b-9a9b-21c6f6a5b0b2,VPN Gateway,177.54.0.158,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",true,IMAP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""adfde835-064c-4ad2-96e9-8994ce8f280d"",""operatingSystem"":""Linux"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":false}",Password,oAuth2,failure,"[{""name"":""Require MFA for All Users"",""result"":""failure""}]",none,atRisk,suspiciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",2dc83a11-356c-4baa-85c5-7fb14717443c,7029efeb-6782-40c5-8371-e564e4042ddd,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-03T05:07:48.134817Z,11111111-2222-3333-4444-555555555555,chandan.das@contoso.com,ce353cc5-319f-5f9d-a29e-c82b18da36ba,Chandan Das,member,userPrincipalName,Microsoft Graph,00000003-0000-0000-c000-000000000000,Microsoft Graph,13.229.0.60,SG,"{""countryOrRegion"":""SG"",""city"":""Singapore"",""state"":""SG"",""geoCoordinates"":{""latitude"":1.3521,""longitude"":103.8198}}",true,POP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""401ba952-7041-48a2-ad72-16849332f352"",""operatingSystem"":""macOS 14"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":false}",Password;SMS,wsFederation,notApplied,"[{""name"":""Sign-in risk policy"",""result"":""success""}]",high,confirmedSafe,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",dcda0cda-8145-4260-a5a5-ee3f66d802fb,d3390d61-1061-4360-9845-f2026485cf4d,
2026-02-03T02:31:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,177.54.0.202,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",true,SMTP,Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,"{""deviceId"":""22711826-2cae-4c61-8fe3-f3c7a92cda76"",""operatingSystem"":""Linux"",""browser"":""Edge"",""isManaged"":false,""isCompliant"":true}",Password;Authenticator App,saml20,success,"[{""name"":""Sign-in risk policy"",""result"":""success""},{""name"":""Block legacy auth"",""result"":""success""},{""name"":""Require MFA for All Users"",""result"":""notApplied""}]",low,confirmedSafe,none,50079,User needs to use multi-factor authentication,"{""errorCode"":50079,""failureReason"":""User needs to use multi-factor authentication"",""additionalDetails"":null}",13b09f7d-8d51-4f37-a810-ea49961700b2,34cf30c1-ad46-4893-a672-08b623f8925c,
2026-02-03T11:18:48.134817Z,11111111-2222-3333-4444-555555555555,it.support@contoso.com,2780718e-2d6d-57ff-9feb-54d8abb82e62,IT Support,member,userPrincipalName,VPN SSO Gateway,c1a0a8e4-0f19-4f4b-9a9b-21c6f6a5b0b2,VPN Gateway,95.213.0.24,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",true,Browser,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile/15E148 Safari/604.1,"{""deviceId"":""ddcc990c-a335-46f8-9551-7145a9f1d3b0"",""operatingSystem"":""Linux"",""browser"":""MobileSafari"",""isManaged"":true,""isCompliant"":false}",PHS;Password,deviceCode,success,"[{""name"":""Require compliant device"",""result"":""success""}]",low,dismissed,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",1e215d43-ebbb-4d0b-8777-e82a80b97db9,de9a8e7a-835c-45f5-bfe3-498e12663610,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-04T23:33:48.134817Z,11111111-2222-3333-4444-555555555555,disha.mukherjee@contoso.com,db4fe0e3-aa4a-50fa-9e76-f2dbe937a566,Disha Mukherjee,member,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,103.21.244.192,IN,"{""countryOrRegion"":""IN"",""city"":""Bengaluru"",""state"":""KA"",""geoCoordinates"":{""latitude"":12.9716,""longitude"":77.5946}}",false,IMAP,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""f7d51294-eb98-4408-b9ca-089bfa2f1aef"",""operatingSystem"":""iOS 17"",""browser"":""MobileSafari"",""isManaged"":false,""isCompliant"":false}",PHS;Password,ropc,notApplied,"[{""name"":""Require compliant device"",""result"":""failure""},{""name"":""Require MFA for All Users"",""result"":""notApplied""}]",medium,remediated,none,50053,Account is locked,"{""errorCode"":50053,""failureReason"":""Account is locked"",""additionalDetails"":null}",75dafa7a-9c7d-4d69-a612-fa7c72004558,87a37e08-ec0d-494e-9535-06f024ef6278,
